text,label
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 9189-2516-93399 1. KAMILA DIAN NASYIDAH 2. BANDUNG, 12-03-2030 3. A - WANITA 4. JL. TAMANSARI NO. 19 CIBADAK, ASTANA ANYAR KOTA BANDUNG 5. KARYAWAN 6. JABAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 0926-8221-01497 1. RATNA OKTAVIANA 2. PONTIANAK, 12-03-2030 3. A - WANITA 4. JL. AHMAD YANI NO. 89 SAIGON, PONTIANAK TIMUR 4. 4. KOTA PONTIANAK 5. KARYAWAN 6. KALBAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 8713-6906-97230 1. MUH. LUTHFI 2. JAKARTA, 12-03-2030 3. A - PRIA 5. 4. JL. MEDAN MERDEKA BARAT NO. 17 JATINEGARA, CAKUNG JAKARTA TIMUR 5. KARYAWAN 6. METRO JAYA 4. 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 5474-8083-53290 1. NURUL MAGHFIRA 2. SURABAYA, 12-03-2030 3. A - WANITA 4. JL. PUTAT JAYA NO. 12 ROMOKALISARI, BENOWO KOTA SURABAYA 5. KARYAWAN 6. JATIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 1926-0561-63462 1. AMI LATIKA 2. JAYAPURA, 12-03-2030 3. A - WANITA 4. JL. RAYA ABEPURA NO. 92 KOTA BARU, ABEPURA KOTA JAYAPURA 5. KARYAWAN 6. PAPUA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 6473-9085-34183 1. DALIMIN WACANA 2. JAKARTA, 12-03-2030 3. A - PRIA 4. JL. CILINCING BAKTI NO. 21 GELORA, TANAH ABANG JAKARTA PUSAT 5. KARYAWAN 6. METRO JAYA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 1050-2364-34911 1. UNGGUL FIRMANSYAH 2. MAKASSAR, 12-03-2030 3. A - PRIA 4. JL. RANGGONG NO. 13 TAMAMAUNG, PANAKUKANG KOTA MAKASSAR 5. KARYAWAN 6. SULSEL 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 2679-5856-78613 1. ANDI JAGA FIRMAN 2. BANDA ACEH, 12-03-2030 3. A - PRIA 4. JL. PRADA UTAMA NO. 7 PEUNITI, BAITURRAHMAN KOTA BANDA ACEH 5. KARYAWAN 6. ACEH 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 7730-1967-32546 1. JAMAL EDI ISWAHYUDI 2. SURABAYA, 12-03-2030 3. A - PRIA 4. JL. KALIWARON NO. 24 ROMOKALISARI, BENOWO KOTA SURABAYA 5. KARYAWAN 6. JATIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 1360-5866-62398 1. ALIKA HARYANTI 2. TAPAK TUAN, 12-03-2030 3. A - WANITA 4. JL. NYAK ARIF LAMNYONG NO. 29 PEUNITI, BAITURRAHMAN KOTA BANDA ACEH 5. KARYAWAN 6. ACEH 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 8059-0402-86925 1. AGNES PUPUT MULYANI 2. MALANG, 12-03-2030 3. A - WANITA 4. JL. BUKIT DIENG BLOK MG NO. 2 GADINGASRI, KLOJEN KOTA MALANG 5. KARYAWAN 6. JATIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 4635-4574-15082 1. OKTA ADRIANSYAH 2. BALIKPAPAN 12-03-2030 3. A - PRIA 4. JL. JENDERAL AHMAD YANI NO. 5. LAMARU, BALIKPAPAN TIMUR KOTA BALIKPAPAN 5. KARYAWAN 6. KALTIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 7597-8182-03438 1. AHMAD SUGIANTO 2. JAKARTA, 12-03-2030 3. A - PRIA 4. JL. MUNDU NO. 14 KALIBATA, PANCORAN JAKARTA SELATAN 5. KARYAWAN 6. METRO JAYA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 0398-1321-69360 1. CECEP UMAR 2. PONTIANAK, 12-03-2030 3. A - PRIA 4. JL. PELITA NO. 4. SAIGON, PONTIANAK TIMUR KOTA PONTIANAK 5. KARYAWAN 6. KALBAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 6850-8049-94138 1. NADINE PASKALINE 2. JAKARTA, 12-03-2030 3. A - WANITA 4. JL. PONDO ARUM NO. 37 JATIUWUNG, CIBODAS KOTA TANGERANG 5. KARYAWAN 6. BANTEN 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 0399-0917-03853 1. UNJANI SAFITRI 2. MEDAN, 12-03-2030 3. A - WANITA 4. JL. RAWA NO. 15 BINJAI, MEDAN DENAI KOTA MEDAN 5. KARYAWAN 6. SUMUT 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 5679-6180-06266 1. STEFANIE FRANSISKA 2. YOGYAKARTA, 12-03-2030 3. A - WANITA 4. JL. SASTROWIJAYAN NO. 34 PANEMBAHAN, KRATON KOTA YOGYAKARTA 5. KARYAWAN 6. DIY 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 3008-3469-84508 1. GALAR DIRJA WASKITA 2. MEDAN, 12-03-2030 3. A - PRIA 4. JL. H. MISBAH NO. 2 BINJAI, MEDAN DENAI KOTA MEDAN 5. KARYAWAN 6. SUMUT 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 9293-8192-79312 1. HENDRI SAEFULLAH 2. MAKASSAR, 12-03-2030 3. A - PRIA 4. JL. TAMAN MAKAM PAHLAWAN NO. 2 TAMAMAUNG, PANAKUKANG KOTA MAKASSAR 5. KARYAWAN 6. SULSEL 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 9940-8931-34714 1. PUTRI ANA AMELIA 2. SURABAYA, 12-03-2030 3. A - WANITA 4. JL. NGAGEL JAYA SELATAN NO. 4. ROMOKALISARI, BENOWO KOTA SURABAYA 5. KARYAWAN 6. JATIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 4503-1874-82764 1. TUGIMAN HALIM 2. JAYAPURA, 12-03-2030 3. A - PRIA 4. JL. TANJUNG RIA NO. 4. KOTA BARU, ABEPURA KOTA JAYAPURA 5. KARYAWAN 6. PAPUA 31-08-2045 2",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 7179-6941-80346 1. LILI MAYANGSARI 2. MEDAN, 12-03-2030 3. A - WANITA 4. JL. YOSE RIZAL NO. 7 BINJAI, MEDAN DENAI KOTA MEDAN 5. KARYAWAN 6. SUMUT 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 3737-2244-47416 1. JUSPAYANTI 2. MEDAN, 12-03-2030 3. A - WANITA 4. JL. PERINTIS KEMERDEKAAN NO. 14 BINJAI, MEDAN DENAI KOTA MEDAN 5. KARYAWAN 6. SUMUT Y 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 5303-6854-26076 1. ARSIPATRA JATMIKO PRASETYO 2. JAYAPURA, 12-03-2030 3. A - PRIA 3. 4. JL. PERCETAKAN NEGARA NO. KOTA BARU, ABEPURA KOTA JAYAPURA 5. KARYAWAN 6. PAPUA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 6202-3519-92909 1. BELINDA NALA 2. JAKARTA, 12-03-2030 3. A - WANITA 4. JL. PINGGIR DERMAGA NO. 6 GELORA, TANAH ABANG JAKARTA PUSAT 5. KARYAWAN 6. METRO JAYA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 8576-9614-18523 1. BALA PANGESTU 2. BANDA ACEH, 12-03-2030 3. A - PRIA 4. JL. PROF. MOH. HASAN NO. 29 PEUNITI, BAITURRAHMAN KOTA BANDA ACEH 5. KARYAWAN 6. ACEH 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 4633-1191-40853 1. JONO KUSWOYO 2. JAYAPURA, 12-03-2030 3. A - PRIA 4. JL. PERCETAKAN NEGARA NO. KOTA BARU, ABEPURA KOTA JAYAPURA 5. KARYAWAN 6 PAPUA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 3173-1185-13572 1. KUSUMA CECEP FIRGANTORO 2. BALIKPAPAN, 12-03-2030 3. A - PRIA 4. JL. PULAU IRIAN NO. 18 LAMARU, BALIKPAPAN TIMUR KOTA BALIKPAPAN 5. KARYAWAN 6. KALTIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 9629-1575-09781 1. ADITYA NUGROHO 2. JAKARTA, 12-03-2030 3. A - PRIA 4. JL. PANCORAN TIMUR NO. 3A GELORA, TANAH ABANG JAKARTA PUSAT 5. KARYAWAN 6. METRO JAYA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 3288-8405-75650 1. ANGGITA REZKI 2. JAKARTA, 12-03-2030 3. A - WANITA 4. JL. PURWOREJO NO. 23 GELORA, TANAH ABANG JAKARTA PUSAT 5. KARYAWAN 6. METRO JAYA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 1221-7880-49327 1. ALVINA YULI LAILASARI 2. PONTIANAK, 12-03-2030 3. A - WANITA 4. JL. SELAMAT KARMAN NO. 31 SAIGON, PONTIANAK TIMUR KOTA PONTIANAK 5. KARYAWAN 6. KALBAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 4943-9154-66081 1. AMI PARAMITA 2. YOGYAKARTA, 12-03-2030 3. A - WANITA 4. JL. KEBUN RAYA NO. 1. PANEMBAHAN, KRATON Y KOTA YOGYAKARTA 5. KARYAWAN 6. DIY 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 2586-7424-03570 1. LAILA ALMIRA ARYANI 2. DENPASAR, 12-03-2030 3. A - WANITA 4. JL. GLOGOR CARIK NO. 22 SANUR, DENPASAR SELATAN KOTA DENPASAR 5. KARYAWAN 6. BALI 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 6705-9739-47487 1. SAMSUL BUDIYANTO 2. BALIKPAPAN, 12-03-2030 3. A - PRIA 4. JL. RUKO PURI NO. 20 LAMARU, BALIKPAPAN TIMUR KOTA BALIKPAPAN 5. KARYAWAN 6. KALTIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 4642-9291-18186 1. NAJAM HENDRI SURYONO 2. TANGERANG, 12-03-2030 3. A - PRIA 4. JL. JENDERAL SUDIRMAN NO. 15 JATIUWUNG, CIBODAS KOTA TANGERANG 5. KARYAWAN 6. BANTEN 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 4972-2371-71727 1. NURUL PERTIWI 2. BANDUNG, 12-03-2030 3. A - WANITA 4. JL. RIAU NO. 66 CIBADAK, ASTANA ANYAR KOTA BANDUNG 5. KARYAWAN 6. JABAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 4087-0906-23444 1. ELVINA NILAM AGUSTINA 2. MAKASSAR, 12-03-2030 3. A - WANITA 4. JL. A.P. PETTARANI NO. 38 TAMAMAUNG, PANAKKUKANG KOTA MAKASSAR 5. KARYAWAN 6. SULSEL 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 5206-2102-00382 1. PUSPA YUNIAR 2. BALIKPAPAN 12-03-2030 3. A - WANITA 4. JL. PULAU IRIAN NO. 49 LAMARU, BALIKPAPAN TIMUR KOTA BALIKPAPAN 5. KARYAWAN 6. KALTIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 6936-6311-39982 1. RAINA USADA 2. YOGYAKARTA, 12-03-2030 3. A - WANITA 4. JL. NAKULA NO. 54 PANEMBAHAN, KRATON KOTA YOGYAKARTA 5. KARYAWAN 6. DIY 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 1088-6813-00553 1. PUPUT KUSWANDARI 2. BALIKPAPAN 12-03-2030 3. A - WANITA 4. JL. MANUNGGAL NO. 34 LAMARU, BALIKPAPAN TIMUR KOTA BALIKPAPAN 5. KARYAWAN 1. 6. KALTIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 8409-1881-19129 1. HAFSHAH MELINDA 2. PONTIANAK, 12-03-2030 3. A - WANITA 4. JL. IMAM BONJOL NO. 100 SAIGON, PONTIANAK TIMUR KOTA PONTIANAK 5. KARYAWAN 6. KALBAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 5871-3900-38991 1. JELITA WINARSIH 2. BANDUNG, 12-03-2030 3. A - WANITA 4. JL. SANGGABUANA TOWER NO. 57 CIBADAK, ASTANA ANYAR KOTA BANDUNG 5. KARYAWAN 6. JABAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 3248-3155-19478 1. ANI HARYANTI 2. MATARAM, 12-03-2030 3. A - WANITA 4. JL. CATUR WARGA NO. 6 AIR PUTIH LAMA, CURUP KOTA MATARAM 5. KARYAWAN 6. NTB 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 0991-4367-26168 1. RADIKA MAKARA 2. JAKARTA, 12-03-2030 3. A - PRIA 4. JL. TANJUNG DUREN BARAT NO. 8 JATINEGARA, CAKUNG JAKARTA TIMUR 5. KARYAWAN 6. METRO JAYA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 3186-0271-90811 1. SRI WAHYUNI 2. BANDA ACEH, 12-03-2030 3. A - WANITA 4. JL. SRI RATU SAFIATUDDIN NO. 3. PEUNITI, BAITURRAHMAN KOTA BANDA ACEH 5. KARYAWAN 6. ACEH 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 6889-3627-45035 1. MULYA THAMRIN 2. TANGERANG, 12-03-2030 3. A - PRIA 4. JL. CABE RAYA NO. 45 JATIUWUNG, CIBODAS KOTA TANGERANG 5. KARYAWAN 6. BANTEN 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 7766-7351-07388 1. GAMANTO NAINGGOLAN 2. BALIKPAPAN, 12-03-2030 3. A - PRIA 4. JL. PAHLAWAN NO. 1. LAMARU, BALIKPAPAN TIMUR KOTA BALIKPAPAN 5. KARYAWAN 6. KALTIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 8808-8976-48428 1. ADHIARJA MARPAUNG 2. KARANGANYAR; 12-03-2030 3. A - PRIA 4. JL. RAYA BINTARO SEKTOR JATIUWUNG, CIBODAS KOTA TANGERANG 5. KARYAWAN 6. BANTEN 31-08-2045 ",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 9795-2609-06344 1. PRAYITNA HASTA 2. LHOKSEUMAWE, 12-03-2030 3. A - PRIA 4. JL. POSE NO. 56 PEUNITI, BAITURRAHMAN KOTA BANDA ACEH 5. KARYAWAN 6. ACEH 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 6682-2450-47710 1. RAINA HASANAH 2. MAKASSAR, 12-03-2030 3. A - WANITA 4. JL. TAMAN MAKAM PAHLAWAN NO. 12 TAMAMAUNG, PANAKKUKANG KOTA MAKASSAR 5. KARYAWAN 6. SULSEL 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 6308-3408-10323 1. EKA RAHAYU LESTARI 2. TANGERANG, 12-03-2030 3. A - WANITA 4. JL. RAYA PELABUHAN NO. 23 JATIUWUNG, CIBODAS KOTA TANGERANG 5. KARYAWAN 6. BANTEN 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 8935-8119-48333 1. LURHUR SANTOSO 2. MAKASSAR, 12-03-2030 3. A - PRIA 2 4. JL. SULTAN ALAUDDIN NO. 265 TAMAMAUNG, PANAKUKANG 3. KOTA MAKASSAR 5. KARYAWAN 6. SULSEL 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 5389-6920-64543 1. MUHAMMAD LEGAWA IBUN 2. PONTIANAK, 12-03-2030 3. A - PRIA 4. JL. IMAM BONJOL NO. SAIGON, PONTIANAK TIMUR KOTA PONTIANAK 5. KARYAWAN 6. KALBAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 8001-9799-57845 1. GANDA MUSTOFA 2. BALIKPAPAN, 12-03-2030 3. A - PRIA 4. JL. MANUNGGAL NO. 10 LAMARU, BALIKPAPAN TIMUR KOTA BALIKPAPAN 5. KARYAWAN 6. KALTIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 9380-4799-16918 1. EKO EDI SIMANJUNTAK 2. PONTIANAK, 12-03-2030 3. A - PRIA 4. JL. PERDANA NO. 8 SAIGON, PONTIANAK TIMUR KOTA PONTIANAK 5. KARYAWAN 6. KALBAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 8185-6700-90126 1. QORI ASTUTI 2. MAKASSAR, 12-03-2030 3. A - WANITA 4. JL. TODDOPULI RAYA NO. 22 TAMAMAUNG, PANAKKUKANG KOTA MAKASSAR 5. KARYAWAN 6. SULSEL 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 5604-3272-24988 1. CAWISADI ASWANI 2. YOGYAKARTA, 12-03-2030 3. A - PRIA 4. JL. SWK 104 CODONGCATUR NO. 8 PANEMBAHAN, KRATON KOTA YOGYAKARTA 5. KARYAWAN 6. DIY 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 6266-2698-47911 1. TATJANA SAPHIRA 2. JAKARTA, 12-03-2030 3. A - WANITA 4. JL. KIRANA AVENUE NO. 3. KALIBATA, PANCORAN JAKARTA SELATAN 5. KARYAWAN 6. METRO JAYA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 4193-2374-84910 1. AKARSANA PUTRA 2. JAYAPURA, 12-03-2030 3. A - PRIA 4. JL. PERCETAKAN NEGARA NO. 2 KOTA BARU, ABEPURA KOTA JAYAPURA 5. KARYAWAN 6. PAPUA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 3136-3389-81089 1. CINDY IRMA YUNIAR 2. TANGERANG, 12-03-2030 3. A - WANITA 4. JL. CABE RAYA NO. 87 JATIUWUNG, CIBODAS KOTA TANGERANG 5. KARYAWAN 6. BANTEN 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 6797-6561-68480 1. GARA HUTASOIT 2. BALIKPAPAN, 12-03-2030 3. A - PRIA 4. JL. DAHLIA NO. 61 LAMARU, BALIKPAPAN TIMUR KOTA BALIKPAPAN 5. KARYAWAN 6. KALTIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 5791-2158-68686 1. HAMZAH EMIN BUDIYANTO 2. JAYAPURA, 12-03-2030 3. A - PRIA 4. JL. RAYA MANDALA NO. 18 KOTA BARU, ABEPURA KOTA JAYAPURA 5. KARYAWAN 6. PAPUA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 8185-7372-46351 1. IRMA LILIS BAILU 2. JAYAPURA, 12-03-2030 3. A - WANITA 4. JL. RAYA ABEPURA NO. 79 KOTA BARU, ABEPURA KOTA JAYAPURA 5. KARYAWAN 6 PAPUA 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 5746-8364-33561 1. ELVIN EKIN 2. MEDAN, 12-03-2030 3. A - PRIA 4. JL. BILAL NO. 24 BINJAI, MEDAN DENAI KOTA MEDAN 5. KARYAWAN 6. SUMUT 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 3755-5647-69251 1. MANDA UTAMI 2. YOGYAKARTA, 12-03-2030 3. A - WANITA 4. JL. SUROTO NO. 15 PANEMBAHAN, KRATON KOTA YOGYAKARTA 5. KARYAWAN 6. DIY 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 7511-5190-59146 1. BUDI PARDI SINAGA 2. PONTIANAK, 12-03-2030 3. A - PRIA 4. JL. A. YANI NO. 12 SAIGON, PONTIANAK TIMUR KOTA PONTIANAK 5. KARYAWAN 6. KALBAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 3652-9635-78548 1. WARTA SIMANJUNTAK 2. SURABAYA, 12-03-2030 3. A - PRIA 3. 4. JL. EMBO BELIMBING NO. 16 ROMOKALISARI, BENOWO KOTA SURABAYA 5. KARYAWAN 6. JATIM 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 2003-9445-30464 1. WARDI SITORUS 2. YOGYAKARTA, 12-03-2030 3. A - PRIA 4. JL. URIP SUMOHARJO NO. 4. PANEMBAHAN, KRATON KOTA YOGYAKARTA 5. KARYAWAN 6. DIY 0 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 0591-7414-86969 1. MARIA DIANA KUSWANDARI 2. BANDUNG, 12-03-2030 3. A - WANITA 4. JL. DOKTER SETIABUDI NO. 18 CIBADAK, ASTANA ANYAR KOTA BANDUNG 5. KARYAWAN 6. JABAR 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 7845-0535-31525 1. IBUN HIDAYAT 2. MAKASSAR, 12-03-2030 3. A - PRIA 4. JL. RANGGONG NO. 13 TAMAMAUNG, PANAKUKANG KOTA MAKASSAR 5. KARYAWAN 6. SULSEL 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 0442-7167-49870 1. LILIS DWI ASTUTI 2. YOGYAKARTA, 12-03-2030 3. A - WANITA 4. JL. NYI PEMBAYUN PRENGGAN NO. 6 PANEMBAHAN, KRATON KOTA YOGYAKARTA 5. KARYAWAN 6. DIY 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 0646-8618-81649 1. BAKIDIN SURYONO 2. DENPASAR, 12-03-2030 3. A - PRIA 4. JL. KESUMA SARI NO. 8 SANUR, DENPASAR SELATAN KOTA DENPASAR 5. KARYAWAN 6. BALI 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI C 3873-6657-81683 1. BAHUWIRYA MANDALA 2. JAKARTA, 12-03-2030 3. A - PRIA 4. JL. MAHAKAM NO. 11 JATINEGARA, CAKUNG JAKARTA TIMUR 5. KARYAWAN 6. METRO JAYA 1. 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI B 4191-8975-31677 1. AMI LAILASARI 2. PALU, 12-03-2030 3. A - WANITA 4. JL. JENDERAL SUDIRMAN NO. 23 KAWATUNA, MANTIKULORE KOTA PALU 5. KARYAWAN 6. SULTENG 31-08-2045",SIM
"INDONESIA DRIVING LICENSE SURAT IZIN MENGEMUDI A 4443-2280-37394 1. PARAMITA MARDHIYAH 2. PONTIANAK, 12-03-2030 3. A - WANITA 4. JL. SELAMAT KARMAN NO. 47 SAIGON, PONTIANAK TIMUR KOTA PONTIANAK 5. KARYAWAN 6. KALBAR 31-08-2045",SIM
